42.49617,-78.64283,0,240 Bridge Over Catt Creek,https://bridgehunter.com/photos/36/02/360256-M.jpg
42.32089,-78.60685,0,242 Over Beaver Creek Ashford,https://bridgehunter.com/photos/36/05/360510-M.jpg
42.98488,-91.96135,150,245th Street Bridge,https://bridgehunter.com/photos/23/55/235542-M.jpg
41.67273,-93.84877,0,250th Street Bridge,https://bridgehunter.com/photos/46/96/469614-M.jpg
39.61969,-90.7021,0,251st Street #1,https://bridgehunter.com/photos/40/76/407696-M.jpg
39.62192,-90.69837,0,251st Street #2 (Station 298+16),https://bridgehunter.com/photos/40/77/407703-M.jpg
39.62203,-90.69147,0,251st Street #3 (Station 311+18),https://bridgehunter.com/photos/40/77/407712-M.jpg
43.70306,-96.73694,0,254th Street Bridge,https://bridgehunter.com/photos/11/32/113279-M.jpg
42.27484,-90.92269,10,25th Avenue Bridge,https://bridgehunter.com/photos/25/20/252099-M.jpg
47.51578,-111.26415,5889,25th Street Overpass,https://bridgehunter.com/photos/38/96/389649-M.jpg
43.47969,-92.33546,0,25th street Upper Iowa River Bridge,https://bridgehunter.com/photos/23/97/239792-M.jpg
34.58667,-118.17333,0,25th Street West Bridge,https://bridgehunter.com/photos/11/51/115135-M.jpg
43.975,-92.71833,0,260th Ave Stringer Bridge,https://bridgehunter.com/photos/16/52/165284-M.jpg
42.66431,-92.73202,0,265th Street Bridge,https://bridgehunter.com/photos/33/40/334020-M.jpg
34.015,-118.22167,0,26th Street Bridge,https://bridgehunter.com/photos/11/39/113994-M.jpg
38.6025,-90.13833,0,26th Street Bridge,https://bridgehunter.com/photos/14/97/149737-M.jpg
41.6983,-91.11041,0,270th Street Bridge,https://bridgehunter.com/photos/25/97/259735-M.jpg
41.61785,-92.21349,0,270th Street Bridge,https://bridgehunter.com/photos/26/02/260262-M.jpg
41.69909,-91.08913,0,270th Street Bridge #2,https://bridgehunter.com/photos/25/97/259756-M.jpg
41.4628,-90.49927,7950,27th Street Bridge,https://bridgehunter.com/photos/31/77/317795-M.jpg
39.07988,-94.59328,599,27th Street ramp,https://bridgehunter.com/photos/36/89/368940-M.jpg
43.03095,-87.9478,0,27th Street Viaduct,https://bridgehunter.com/photos/11/75/117500-M.jpg
42.38359,-93.59248,0,280th St South Skunk River Bridge,https://bridgehunter.com/photos/43/83/438303-M.jpg
41.95046,-93.55157,60,280th Street Bridge,https://bridgehunter.com/photos/22/73/227306-M.jpg
40.71389,-92.74778,45,285th Avenue Overpass,https://bridgehunter.com/photos/23/98/239881-M.jpg
